UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode,Park,NumberPark
611,December 27 2015,1,Bull dog,3,F,TRUE,Brooklyn,11203,TRUE,0
612,December 24 2015,1,Shih Tzu,6,M,TRUE,Brooklyn,11207,TRUE,0
613,December 25 2015,1,MIXED,4,M,TRUE,Brooklyn,11219,TRUE,0
614,December 30 2015,1,Pit Bull,2,M,FALSE,Brooklyn,11223,TRUE,0
619,December 31 2015,1,Brussels Griffon,8,M,TRUE,Brooklyn,11213,TRUE,0
620,December 22 2015,1,SHIH TZU/POODLE X,2,M,TRUE,Brooklyn,11230,TRUE,0
621,December 10 2015,1,AMER BULL TERRIER,1,M,FALSE,Brooklyn,11213,TRUE,0
622,November 11 2015,1,Pit Bull,4,F,TRUE,Brooklyn,11224,TRUE,0
641,December 23 2015,1,Yorkshire Terrier Crossbreed,6,M,TRUE,Brooklyn,11219,TRUE,0
1947,January 28 2015,1,Cane Corso,1,M,FALSE,Bronx,10461,TRUE,7
1948,January 27 2015,1,Bull dog,,F,FALSE,Bronx,10451,TRUE,12
1949,January 28 2015,1,Chihuahua,8M,M,FALSE,Bronx,10452,TRUE,16
1950,January 23 2015,1,"Poodle, Miniature",6,F,FALSE,Bronx,10452,TRUE,0
1951,January 25 2015,1,"Bull Dog, French",1,M,FALSE,Bronx,10469,TRUE,10
1952,January 29 2015,1,Beagle,5,F,FALSE,Bronx,10459,TRUE,13
1953,February 01 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
1954,January 30 2015,1,Chihuahua,4,M,FALSE,Bronx,10457,TRUE,14
1955,February 01 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
1956,January 22 2015,1,Mixed/Other,5,F,TRUE,Bronx,10456,TRUE,13
1957,February 05 2015,1,Pit Bull,7,U,TRUE,Bronx,10452,TRUE,0
1958,February 05 2015,1,Mixed/Other,4,M,FALSE,Bronx,10452,TRUE,0
1959,February 06 2015,1,Pit Bull,2,M,FALSE,Bronx,10468,TRUE,8
1960,February 07 2015,1,CAROLINA DOG,1,M,FALSE,Bronx,10473,TRUE,9
1961,February 07 2015,1,CAROLINA DOG,1,M,FALSE,Bronx,10473,TRUE,0
1962,January 13 2015,1,Pit Bull,,U,FALSE,Bronx,10461,TRUE,0
1963,February 02 2015,1,Pekingese,3,M,FALSE,Bronx,10466,TRUE,13
1964,February 08 2015,1,German Shepherd,,U,FALSE,Bronx,10451,TRUE,0
1965,February 09 2015,1,AMERICAN STAFF/AKITA,4,F,FALSE,Bronx,10467,TRUE,14
1966,February 09 2015,1,Yorkshire Terrier,,U,FALSE,Bronx,10456,TRUE,0
1967,February 07 2015,1,Pit Bull,,M,FALSE,Bronx,10467,TRUE,0
1968,February 09 2015,1,Mixed/Other,5M,F,FALSE,Bronx,10472,TRUE,9
1969,January 30 2015,1,German Shepherd,6M,F,FALSE,Bronx,10467,TRUE,0
1970,February 08 2015,1,HUSKY MIX,,U,FALSE,Bronx,10451,TRUE,0
1971,February 05 2015,1,"Jindo Dog,",14,F,TRUE,Bronx,10469,TRUE,0
1972,February 15 2015,1,Pekingese,15,M,FALSE,Bronx,10459,TRUE,0
1973,February 15 2015,1,Shiba Inu,5,M,FALSE,Bronx,10462,TRUE,6
1974,February 14 2015,1,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Bronx,10456,TRUE,0
1975,February 14 2015,1,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Bronx,10456,TRUE,0
1977,February 13 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
1978,February 16 2015,1,Siberian Husky,5,M,FALSE,Bronx,10463,TRUE,21
1979,February 22 2015,1,Chihuahua,,F,FALSE,Bronx,10468,TRUE,0
1980,February 22 2015,1,Cocker Spaniel,1,M,FALSE,Bronx,10467,TRUE,0
1981,February 24 2015,1,Rottweiler,1,U,FALSE,Bronx,10451,TRUE,0
1982,February 21 2015,1,Jack Russ,3,M,TRUE,Bronx,10464,TRUE,9
1983,February 24 2015,1,Bichon Frise,1,M,FALSE,Bronx,10458,FALSE,0
1984,February 25 2015,1,Pit Bull,,U,FALSE,Bronx,10456,TRUE,0
1985,February 26 2015,1,Cocker Spaniel,,M,FALSE,Bronx,10468,TRUE,0
1986,March 02 2015,1,Mixed/Other,6,M,FALSE,Bronx,10451,TRUE,0
1987,February 28 2015,1,American Staffordshire Terrier,3,M,FALSE,Bronx,10456,TRUE,0
1988,March 03 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
1989,March 01 2015,1,Shih Tzu,2,M,FALSE,Bronx,10451,TRUE,0
1990,February 27 2015,1,"Bull Dog, English",3,M,TRUE,Bronx,10461,TRUE,0
1991,March 04 2015,1,Pit Bull,,U,FALSE,Bronx,10467,TRUE,0
1992,March 05 2015,1,HUSKY,,U,FALSE,Bronx,10451,TRUE,0
1993,March 07 2015,1,Pit Bull,,U,FALSE,Bronx,10457,TRUE,0
1994,March 08 2015,1,English Cocker Spaniel,1,M,FALSE,Bronx,10473,TRUE,0
1995,March 07 2015,1,Pit Bull,,U,FALSE,Bronx,10459,TRUE,0
1996,March 06 2015,1,Yorkshire Terrier Crossbreed,2,F,FALSE,Bronx,10451,TRUE,0
1997,March 08 2015,1,Yorkshire Terrier,,U,FALSE,Bronx,10451,TRUE,0
1998,March 09 2015,1,Shih Tzu,,F,FALSE,Bronx,10452,TRUE,0
1999,March 09 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2000,February 26 2015,1,Pit Bull,,U,FALSE,Bronx,10453,TRUE,12
2001,February 07 2015,1,Pit Bull,2,M,FALSE,Bronx,10451,TRUE,0
2002,March 14 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2003,March 13 2015,1,AUSTRALIAN BORDER COLLIE,4,M,TRUE,Bronx,10470,TRUE,3
2004,March 14 2015,1,POODLE,8,M,FALSE,Bronx,10458,FALSE,0
2005,March 15 2015,1,TERRIER MIX,2,M,FALSE,Bronx,10460,TRUE,10
2006,February 27 2015,1,Pit Bull,4,M,TRUE,Bronx,10451,TRUE,0
2007,March 17 2015,1,American Pit Bull Terrier/Pit Bull,4,M,FALSE,Bronx,10472,TRUE,0
2008,March 19 2015,1,Pit Bull,1,F,FALSE,Bronx,10472,TRUE,0
2009,March 11 2015,1,Pit Bull,1,M,FALSE,Bronx,10474,TRUE,6
2010,March 14 2015,1,POODLE,2,F,FALSE,Bronx,10462,TRUE,0
2011,March 21 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2012,March 23 2015,1,POINTER X,10,M,TRUE,Bronx,10458,FALSE,0
2013,March 21 2015,1,CHIHUAHUA SHORTHAIR/ JACK RUSSELL TERRIER,3,M,FALSE,Bronx,10452,TRUE,0
2014,March 18 2015,1,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Bronx,10451,TRUE,0
2015,March 20 2015,1,Pit Bull,,U,FALSE,Bronx,10459,TRUE,0
2016,February 27 2015,1,"Mastiff, Bull",4,F,TRUE,Bronx,10463,TRUE,21
2017,March 25 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2018,March 24 2015,1,Pit Bull,,U,FALSE,Bronx,10458,FALSE,0
2019,March 25 2015,1,Labrador Retriever,,U,FALSE,Bronx,10451,TRUE,0
2020,March 26 2015,1,Rottweiler,10,F,TRUE,Bronx,10451,TRUE,0
2021,March 29 2015,1,Mixed/Other,,U,FALSE,Bronx,10461,TRUE,0
2022,March 26 2015,1,Pit Bull,4,F,FALSE,Bronx,10451,TRUE,0
2023,March 30 2015,1,"Bull Dog, French",4,F,TRUE,Bronx,10465,TRUE,5
2024,March 31 2015,1,Lhasa Apso,4,F,TRUE,Bronx,10461,TRUE,0
2026,March 31 2015,1,Pit Bull,9 M,F,FALSE,Bronx,10451,TRUE,0
2027,March 28 2015,1,Shih Tzu,,F,FALSE,Bronx,10467,TRUE,0
2028,April 01 2015,1,Pekingese,,U,FALSE,Bronx,10465,TRUE,0
2029,April 02 2015,1,Shih Tzu,,U,FALSE,Bronx,10456,TRUE,0
2030,April 02 2015,1,MINI PINSCHER/ CHIHUAHUA,2,M,FALSE,Bronx,10472,TRUE,0
2031,February 22 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2032,April 01 2015,1,CHIHUAHUA MIX,8,M,TRUE,Bronx,10466,TRUE,0
2033,April 05 2015,1,Yorkshire Terrier,5,F,TRUE,Bronx,10472,TRUE,0
2034,April 04 2015,1,Australian Shepherd,5,M,TRUE,Bronx,10463,TRUE,21
2035,April 06 2015,1,Cocker Spaniel,,U,FALSE,Bronx,10451,TRUE,0
2036,April 06 2015,1,Bull dog,,U,FALSE,Bronx,10451,TRUE,0
2037,April 07 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2038,April 07 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2039,April 10 2015,1,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Bronx,10455,TRUE,10
2040,April 09 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2041,April 09 2015,1,Pit Bull,,U,FALSE,Bronx,10465,TRUE,0
2042,April 13 2015,1,Pit Bull,2,M,FALSE,Bronx,10460,TRUE,0
2043,April 11 2015,1,Pit Bull,,U,FALSE,Bronx,10475,TRUE,9
2044,April 13 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2045,April 12 2015,1,Shih Tzu,2,M,FALSE,Bronx,10467,TRUE,0
2046,April 15 2015,1,Weimaraner,,U,FALSE,Bronx,10472,TRUE,0
2047,April 16 2015,1,Shih Tzu,1,M,TRUE,Bronx,10454,TRUE,0
2048,April 14 2015,1,Yorkshire Terrier Crossbreed,6,M,TRUE,Bronx,10451,TRUE,0
2049,April 19 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2050,April 18 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2051,April 18 2015,1,Pointer,10,M,TRUE,Bronx,10458,FALSE,0
2052,April 22 2015,1,Shih Tzu,,U,FALSE,Bronx,10451,TRUE,0
2053,April 12 2015,1,Jack Russ,1,M,FALSE,Bronx,10451,TRUE,0
2054,April 22 2015,1,Pit Bull,1,M,TRUE,Bronx,10453,TRUE,12
2055,April 23 2015,1,Pit Bull,,U,FALSE,Bronx,10464,TRUE,0
2056,April 22 2015,1,Pit Bull,,U,FALSE,Bronx,10457,TRUE,0
2057,April 26 2015,1,Pit Bull,1,F,FALSE,Bronx,10451,TRUE,0
2058,April 26 2015,1,Bichon Frise,14,M,FALSE,Bronx,10458,FALSE,0
2059,November 08 2014,1,Rottweiler,1,M,TRUE,Bronx,10462,TRUE,6
2061,April 26 2015,1,Chihuahua,6M,M,FALSE,Bronx,10456,TRUE,0
2062,April 28 2015,1,Pit Bull,5,M,FALSE,Bronx,10473,TRUE,0
2063,April 29 2015,1,Pit Bull,5,M,FALSE,Bronx,10473,TRUE,0
2064,April 23 2015,1,Mixed/Other,,U,FALSE,Bronx,10474,TRUE,8
2065,May 01 2015,1,Pit Bull,8,M,FALSE,Bronx,10456,TRUE,0
2066,April 28 2015,1,Chihuahua,12,F,FALSE,Bronx,10474,TRUE,0
2067,April 30 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2068,April 23 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2069,May 04 2015,1,American Pit Bull Terrier/Pit Bull,1,M,FALSE,Bronx,10451,TRUE,0
2070,May 04 2015,1,Pit Bull,,U,FALSE,Bronx,10453,TRUE,0
2071,May 03 2015,1,SHIH TZU/ PEKINGESE,,F,FALSE,Bronx,10451,TRUE,0
2072,May 01 2015,1,Pekingese,,U,FALSE,Bronx,10473,TRUE,0
2073,May 05 2015,1,Mixed/Other,0.6,F,FALSE,Bronx,10451,TRUE,0
2074,May 11 2015,1,Pit Bull,10M,M,FALSE,Bronx,10465,TRUE,0
2075,May 05 2015,1,Chihuahua,1,M,FALSE,Bronx,10451,TRUE,0
2076,May 12 2015,1,Yorkshire Terrier,,M,FALSE,Bronx,10451,TRUE,0
2077,May 09 2015,1,Pekingese,4,M,FALSE,Bronx,10468,TRUE,0
2078,May 12 2015,1,Siberian Husky,,U,FALSE,Bronx,10466,TRUE,0
2079,May 08 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2080,May 12 2015,1,Saint Bernard,4,M,TRUE,Bronx,10465,TRUE,0
2081,May 13 2015,1,Chihuahua,2,F,TRUE,Bronx,10473,TRUE,0
2082,May 02 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2083,May 07 2015,1,Shih Tzu,1,F,FALSE,Bronx,10451,TRUE,0
2084,May 13 2015,1,Pit Bull,2,F,FALSE,Bronx,10457,TRUE,0
2085,May 15 2015,1,Doberman Pinscher,,M,FALSE,Bronx,10457,TRUE,0
2086,May 19 2015,1,Pit Bull,5,M,FALSE,Bronx,10462,TRUE,0
2087,May 16 2015,1,Pit Bull,,U,FALSE,Bronx,10458,FALSE,0
2088,May 15 2015,1,Labrador Retriever,5,M,TRUE,Bronx,10464,TRUE,0
2089,April 27 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Bronx,10453,TRUE,0
2090,May 19 2015,1,BORDER COLLIE & AUSTRALIAN BLUE HEELER,1,M,FALSE,Bronx,10465,TRUE,0
2091,May 20 2015,1,Chihuahua Crossbreed,1,M,FALSE,Bronx,10451,TRUE,0
2092,May 24 2015,1,Shih Tzu,1,F,FALSE,Bronx,10451,TRUE,0
2093,May 24 2015,1,RED NOSE PIT,2,M,TRUE,Bronx,10458,FALSE,0
2094,May 24 2015,1,Pit Bull,,U,FALSE,Bronx,10453,TRUE,0
2095,May 21 2015,1,Mixed/Other,,U,FALSE,Bronx,10451,TRUE,0
2096,May 25 2015,1,American Pit Bull Terrier/Pit Bull,1,F,TRUE,Bronx,10458,FALSE,0
2097,May 27 2015,1,Pit Bull,1,F,TRUE,Bronx,10465,TRUE,0
2098,May 26 2015,1,Chihuahua,,U,FALSE,Bronx,10472,TRUE,0
2099,May 27 2015,1,Pit Bull,,U,FALSE,Bronx,10470,TRUE,0
2100,May 24 2015,1,Pekingese,8,F,TRUE,Bronx,10451,TRUE,0
2101,May 25 2015,1,STAFFORDSHIRE TERRIER,3,M,FALSE,Bronx,10460,TRUE,0
2102,May 27 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2103,May 25 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2104,May 22 2015,1,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Bronx,10463,TRUE,21
2105,May 29 2015,1,German Shepherd,,U,FALSE,Bronx,10460,TRUE,0
2106,May 28 2015,1,Cocker Spaniel,,U,FALSE,Bronx,10451,TRUE,0
2107,May 30 2015,1,JACK RUSS TER/ BEAGLE,4,M,TRUE,Bronx,10451,TRUE,0
2108,May 29 2015,1,Chihuahua Crossbreed,4,M,FALSE,Bronx,10471,TRUE,10
2109,May 29 2015,1,Pit Bull,2,M,FALSE,Bronx,10456,TRUE,0
2110,May 29 2015,1,Pit Bull,2,M,FALSE,Bronx,10456,TRUE,0
2111,May 29 2015,1,Pit Bull,2,M,FALSE,Bronx,10456,TRUE,0
2112,May 28 2015,1,Yorkshire Terrier,,U,FALSE,Bronx,10451,TRUE,0
2113,June 04 2015,1,Beagle,1,F,FALSE,Bronx,10467,TRUE,10
2114,June 02 2015,1,Pit Bull,2,M,FALSE,Bronx,10456,TRUE,0
2115,May 08 2015,1,Pit Bull,,U,FALSE,Bronx,10456,TRUE,0
2116,May 01 2015,1,Pit Bull,2,F,TRUE,Bronx,10455,TRUE,0
2117,June 06 2015,1,Basset Hound,4,M,TRUE,Bronx,10459,TRUE,0
2118,June 07 2015,1,Chihuahua,2,M,TRUE,Bronx,10456,TRUE,0
2119,June 06 2015,1,Mixed/Other,,U,FALSE,Bronx,10463,TRUE,21
2120,June 05 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2121,June 06 2015,1,Maltese,8M,M,FALSE,Bronx,10458,FALSE,0
2122,June 06 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
2123,June 07 2015,1,Pit Bull,4,M,TRUE,Bronx,10453,TRUE,0
2124,June 08 2015,1,Maltese,11 M,F,FALSE,Bronx,10472,TRUE,0
2125,June 04 2015,1,Rottweiler,,U,FALSE,Bronx,10466,TRUE,0
2126,June 04 2015,1,Pit Bull,,U,FALSE,Bronx,10462,TRUE,0
2127,May 29 2015,1,"Poodle, Standard",,U,FALSE,Bronx,10451,TRUE,0
2128,June 06 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2129,June 05 2015,1,Pit Bull,,F,TRUE,Bronx,10457,TRUE,0
2130,June 07 2015,1,Maltese,2,M,TRUE,Bronx,10460,TRUE,0
2131,June 04 2015,1,SHIH TZU/POODLE,6,M,FALSE,Bronx,10462,TRUE,0
2132,June 09 2015,1,American Pit Bull Terrier/Pit Bull,6,F,TRUE,Bronx,10451,TRUE,0
2133,June 05 2015,1,Mixed/Other,,U,FALSE,Bronx,10451,TRUE,0
2134,June 09 2015,1,Chihuahua,,U,FALSE,Bronx,10456,TRUE,0
2135,June 11 2015,1,Pit Bull,,U,FALSE,Bronx,10452,TRUE,16
2136,June 13 2015,1,POODLE- X,6,M,TRUE,Bronx,10461,TRUE,0
2137,June 14 2015,1,Chihuahua Crossbreed,4,M,FALSE,Bronx,10451,TRUE,0
2138,June 18 2015,1,Pit Bull,5,M,FALSE,Bronx,10456,TRUE,0
2139,June 15 2015,1,Yorkshire Terrier,3,F,FALSE,Bronx,10470,TRUE,0
2140,June 17 2015,1,Chihuahua,,M,FALSE,Bronx,10453,TRUE,0
2141,June 06 2015,1,Bichon Frise,,U,FALSE,Bronx,10472,TRUE,0
2142,June 20 2015,1,POMERANIAN ENGLISH SPANIEL,6,M,TRUE,Bronx,10451,TRUE,0
2143,June 21 2015,1,Pit Bull,2,M,FALSE,Bronx,10460,TRUE,0
2144,June 22 2015,1,Pit Bull,2,M,TRUE,Bronx,10451,TRUE,0
2145,June 22 2015,1,Chihuahua,,U,FALSE,Bronx,10472,TRUE,0
2146,June 20 2015,1,Shih Tzu,,U,FALSE,Bronx,10451,TRUE,0
2147,June 23 2015,1,Pit Bull,,U,FALSE,Bronx,10473,TRUE,0
2148,June 22 2015,1,BEAGLE/ ENG SPRINGER SPANIEL,1,F,TRUE,Bronx,10457,TRUE,0
2149,June 23 2015,1,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Bronx,10451,TRUE,0
2150,June 23 2015,1,Maltese,4,M,TRUE,Bronx,10453,TRUE,0
2151,June 24 2015,1,BULLDOG/ PIT BULL,5M,M,FALSE,Bronx,10451,TRUE,0
2152,June 26 2015,1,SHIH TZU/ YORKSHIRE TERR,5,M,FALSE,Bronx,10460,TRUE,0
2153,June 27 2015,1,Pit Bull,,U,FALSE,Bronx,10029,TRUE,10
2154,June 28 2015,1,Pomeranian,,M,TRUE,Bronx,10453,TRUE,0
2155,June 21 2015,1,Pit Bull,,F,FALSE,Bronx,10461,TRUE,0
2156,June 21 2015,1,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE,Bronx,10451,TRUE,0
2157,June 30 2015,1,Miniature Pinscher,2,M,TRUE,Bronx,10451,TRUE,0
2158,June 30 2015,1,Pit Bull,,U,FALSE,Bronx,10453,TRUE,0
2159,July 01 2015,1,Golden Retriever,11,F,TRUE,Bronx,10463,TRUE,0
2160,June 30 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2161,June 24 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2162,July 04 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2163,July 04 2015,1,Shih Tzu,8,M,TRUE,Bronx,10451,TRUE,0
2164,July 04 2015,1,Beagle,9,M,FALSE,Bronx,10467,TRUE,0
2165,July 03 2015,1,MASTIFF,3,M,FALSE,Bronx,10460,TRUE,0
2166,July 01 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
2167,July 08 2015,1,Pit Bull,2,M,FALSE,Bronx,10456,TRUE,0
2168,July 07 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
2169,July 07 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
2170,July 02 2015,1,Pit Bull,3,M,TRUE,Bronx,10451,TRUE,0
2171,July 02 2015,1,"Mastiff, Bull",7,M,FALSE,Bronx,10458,FALSE,0
2172,July 10 2015,1,TERRIER/ YORKIE,2,F,FALSE,Bronx,10458,FALSE,0
2173,July 09 2015,1,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE,Bronx,10460,TRUE,0
2174,July 11 2015,1,American Staffordshire Terrier,4,M,FALSE,Bronx,10460,TRUE,0
2175,July 14 2015,1,Boston Terrier,,U,FALSE,Bronx,10461,TRUE,0
2176,July 10 2015,1,Jack Russ,11,M,TRUE,Bronx,10470,TRUE,0
2177,July 02 2015,1,Staffordshire Bull Terrier,4,M,TRUE,Bronx,10451,TRUE,0
2178,July 13 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2179,July 13 2015,1,BLACK MOUTH CUR,3,M,TRUE,Bronx,10465,TRUE,0
2180,July 13 2015,1,BLACK MOUTH CUR,3,M,TRUE,Bronx,10465,TRUE,0
2181,July 12 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2182,July 14 2015,1,Yorkshire Terrier,,U,FALSE,Bronx,10458,FALSE,0
2183,June 11 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2184,July 15 2015,1,JACK RUSS/BULLY PIT BULL,4,M,FALSE,Bronx,10459,TRUE,0
2185,July 16 2015,1,Pit Bull,3M,M,FALSE,Bronx,10451,TRUE,0
2186,July 13 2015,1,MUTT,12,M,TRUE,Bronx,10451,TRUE,0
2187,July 17 2015,1,Cock-A-Poo,2,M,TRUE,Bronx,10451,TRUE,0
2188,July 18 2015,1,Pit Bull,,U,FALSE,Bronx,10468,TRUE,0
2189,July 16 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Bronx,10469,TRUE,0
2190,July 21 2015,1,American Pit Bull Terrier/Pit Bull,4,M,TRUE,Bronx,10472,TRUE,0
2191,July 09 2015,1,AKITA/CHOW CHOW,2,M,FALSE,Bronx,10459,TRUE,0
2192,July 19 2015,1,Pit Bull,2,M,FALSE,Bronx,10456,TRUE,0
2193,July 11 2015,1,Pit Bull,7,M,FALSE,Bronx,10469,TRUE,0
2194,July 21 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2195,July 17 2015,1,Cocker Spaniel,,U,FALSE,Bronx,10451,TRUE,0
2196,July 17 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2197,July 17 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2198,July 22 2015,1,TERRIER,,U,FALSE,Bronx,10451,TRUE,0
2199,July 26 2015,1,Chihuahua,,M,FALSE,Bronx,10451,TRUE,0
2200,July 23 2015,1,German Shepherd,1,M,TRUE,Bronx,10451,TRUE,0
2201,July 27 2015,1,Rottweiler,,U,FALSE,Bronx,10451,TRUE,0
2202,July 22 2015,1,Maltese,,U,FALSE,Bronx,10463,TRUE,0
2203,July 18 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2204,August 01 2015,1,Shih Tzu,6,M,FALSE,Bronx,10451,TRUE,0
2205,August 02 2015,1,Pit Bull,7,M,FALSE,Bronx,10463,TRUE,0
2206,August 01 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2207,August 02 2015,1,Shih Tzu,4,M,FALSE,Bronx,10467,TRUE,0
2208,July 30 2015,1,American Staffordshire Terrier,3,M,FALSE,Bronx,10451,TRUE,0
2209,July 31 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2210,July 27 2015,1,Chihuahua,7,F,FALSE,Bronx,10460,TRUE,0
2211,August 06 2015,1,Beagle,6,M,TRUE,Bronx,10461,TRUE,0
2212,August 06 2015,1,Chihuahua,4,M,FALSE,Bronx,10451,TRUE,0
2213,July 15 2015,1,PITBULL/LABRADOR,7M,M,FALSE,Bronx,10451,TRUE,0
2214,August 07 2015,1,Maltese,10,M,FALSE,Bronx,10451,TRUE,0
2215,August 05 2015,1,Chihuahua,5,M,FALSE,Bronx,10452,TRUE,0
2216,August 02 2015,1,Saint Bernard,4,M,FALSE,Bronx,10471,TRUE,0
2217,August 11 2015,1,Mixed/Other,,U,FALSE,Bronx,10451,TRUE,0
2218,August 09 2015,1,HUSKY,,U,FALSE,Bronx,10451,TRUE,0
2219,August 11 2015,1,Bull dog,1,M,TRUE,Bronx,10459,TRUE,0
2220,August 12 2015,1,Pit Bull,4,M,TRUE,Bronx,10458,FALSE,0
2221,August 10 2015,1,Shih Tzu,,U,FALSE,Bronx,10456,TRUE,0
2222,August 11 2015,1,"Bull Dog, English",1,M,TRUE,Bronx,10459,TRUE,0
2223,August 11 2015,1,Mixed/Other,,U,FALSE,Bronx,10451,TRUE,0
2224,July 30 2015,1,Pit Bull,,U,FALSE,Bronx,10455,TRUE,0
2225,August 13 2015,1,Pit Bull,,U,FALSE,Bronx,10467,TRUE,0
2226,August 08 2015,1,AUSTRALIAN SHEP/DALMATION/PITBULL,3,M,TRUE,Bronx,10472,TRUE,0
2227,August 15 2015,1,BEAGLE/BLUETICK HOUND,8M,M,FALSE,Bronx,10465,TRUE,0
2228,August 17 2015,1,Cocker Spaniel,3,M,TRUE,Bronx,10451,TRUE,0
2229,August 15 2015,1,Pit Bull,,U,FALSE,Bronx,10468,TRUE,0
2230,August 08 2015,1,German Shepherd,5,F,TRUE,Bronx,10469,TRUE,0
2231,August 15 2015,1,Pit Bull,,U,FALSE,Bronx,10468,TRUE,0
2232,August 14 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2233,August 09 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2234,August 18 2015,1,Shih Tzu,4,M,FALSE,Bronx,10458,FALSE,0
2235,August 14 2015,1,Pit Bull,4,M,FALSE,Bronx,10457,TRUE,0
2236,August 17 2015,1,Pit Bull,4,M,FALSE,Bronx,10455,TRUE,0
2237,August 18 2015,1,Chihuahua,2,M,FALSE,Bronx,10460,TRUE,0
2238,August 18 2015,1,Yorkshire Terrier,,U,FALSE,Bronx,10451,TRUE,0
2239,August 20 2015,1,Rottweiler,2.5,M,FALSE,Bronx,10451,TRUE,0
2240,August 23 2015,1,Pit Bull,,U,FALSE,Bronx,10470,TRUE,0
2241,August 23 2015,1,Pit Bull,1,F,FALSE,Bronx,10451,TRUE,0
2242,August 24 2015,1,Pit Bull,,U,FALSE,Bronx,10451,TRUE,0
2243,August 22 2015,1,Shih Tzu,2,F,FALSE,Bronx,10475,TRUE,0
2244,August 22 2015,1,RAT TERRIER,11,M,FALSE,Bronx,10467,TRUE,0
2245,August 25 2015,1,Mixed/Other,,U,FALSE,Bronx,10453,TRUE,0
2246,August 25 2015,1,Chihuahua,,U,FALSE,Bronx,10451,TRUE,0
2247,August 25 2015,1,Bull dog,11,F,TRUE,Bronx,10461,TRUE,0
2248,August 26 2015,1,Yorkshire Terrier,2.5,M,FALSE,Bronx,10459,TRUE,0
2249,August 25 2015,1,Mixed/Other,,U,FALSE,Bronx,10456,TRUE,0
2250,August 30 2015,1,Chihuahua,,U,FALSE,Bronx,10452,TRUE,0
2251,August 30 2015,1,Cocker Spaniel,6,F,FALSE,Bronx,10465,TRUE,0
